floor1,prob_reach_floor1,prob_complete_after_floor1,floor1_2,prob_reach_floor1_2,prob_complete_after_floor1_2,floor1_2_3,prob_reach_floor1_2_3,prob_complete_after_floor1_2_3,total
509,0.00377,0.1284914524482879,965,0.001382,0.28396770626223383,1494,3.6e-05,0.93819,2241
532,0.044502,0.06505180923841214,1003,0.031643,0.1052394915244936,1582,0.014835,0.30422,2294
533,0.048258,0.06295740354060068,998,0.02282,0.12284409201506367,1588,0.019605,0.25758,2275
532,0.044502,0.06505180923841214,976,0.004013,0.22206934473661805,1542,0.001472,0.68557,2249
517,0.010187,0.10296509556568055,998,0.02282,0.12284409201506367,1588,0.019605,0.25758,2240
520,0.014267,0.09436879441500223,1009,0.045482,0.08650170261383684,1618,0.066798,0.07304,2295
531,0.041003,0.06719778406910008,970,0.002319,0.2549353721501601,1543,0.001585,0.68419,2230
523,0.019568,0.08629150947747893,1000,0.026039,0.11558202443498841,1533,0.000768,0.76307,2275
521,0.015881,0.09161922121937276,985,0.008669,0.17725848744970762,1564,0.005697,0.45301,2191
518,0.011439,0.10004136818048001,995,0.018428,0.13429188775212894,1533,0.000768,0.76307,2260
520,0.014267,0.09436879441500223,1013,0.05705,0.07540939284217735,1576,0.010979,0.35135,2291
520,0.014267,0.09436879441500223,1012,0.053995,0.07808020250936908,1579,0.012812,0.30817,2246
508,0.003275,0.1319524201119132,939,8.1e-05,0.4516934879135729,1513,0.000174,0.88183,2265
525,0.02388,0.0811894600154765,1004,0.033659,0.10193759807570915,1586,0.017872,0.25989,2278
525,0.02388,0.0811894600154765,973,0.003098,0.23821956795561378,1566,0.006415,0.4501,2248
525,0.02388,0.0811894600154765,959,0.000756,0.3205363547882977,1591,0.022435,0.22018,2293
533,0.048258,0.06295740354060068,976,0.004013,0.22206934473661805,1539,0.00118,0.68915,2236
513,0.006334,0.11525026582437176,977,0.004388,0.21681633205714562,1543,0.001585,0.68419,2269
534,0.052241,0.0609139459038858,981,0.006171,0.19647964118820407,1587,0.01874,0.25879,2294
534,0.052241,0.0609139459038858,1004,0.033659,0.10193759807570915,1603,0.037519,0.14832,2290
493,0.000287,0.19109266493958718,986,0.009392,0.17263202146860682,1590,0.021501,0.22131,2217
505,0.002143,0.14269829788659802,963,0.001144,0.29596095314786397,1571,0.008412,0.40015,2283
499,0.000833,0.16582144211067898,965,0.001382,0.28396770626223383,1568,0.007169,0.44727,2290
530,0.037632,0.06939593476131409,1013,0.05705,0.07540939284217735,1592,0.023531,0.21899,2299
526,0.026259,0.07872188529824783,987,0.010134,0.16807804111208538,1565,0.006049,0.45153,2257
528,0.031587,0.07395111427328879,951,0.000321,0.37168404174874053,1544,0.00172,0.64544,2246
530,0.037632,0.06939593476131409,997,0.02129,0.12658592461451013,1561,0.004774,0.49948,2248
528,0.031587,0.07395111427328879,1016,0.067128,0.06779621344538382,1570,0.008002,0.40158,2262
520,0.014267,0.09436879441500223,1008,0.042959,0.08944736102149425,1549,0.002376,0.59962,2276
529,0.034503,0.07164685292425027,992,0.014832,0.14640728029505454,1562,0.005052,0.49791,2269
505,0.002143,0.14269829788659802,983,0.007318,0.186727058016664,1527,0.000498,0.79927,2279
532,0.044502,0.06505180923841214,988,0.010923,0.16359693617424872,1539,0.00118,0.68915,2276
524,0.02167,0.08371250648363103,962,0.001048,0.30203345299501594,1589,0.020539,0.22261,2291
527,0.028861,0.07630927785866647,946,0.000178,0.4046831880700783,1547,0.002073,0.64148,2244
530,0.037632,0.06939593476131409,973,0.003098,0.23821956795561378,1551,0.002709,0.5966,2243
498,0.000707,0.16988549582495266,944,0.00014,0.41804049157208395,1566,0.006415,0.4501,2278
512,0.005586,0.1184704339272214,974,0.003392,0.2327719264074534,1556,0.003609,0.54886,2288
535,0.056514,0.0589208016905911,1002,0.029719,0.10861396516586448,1613,0.055648,0.09458,2293
525,0.02388,0.0811894600154765,966,0.001548,0.27804984797236265,1560,0.004523,0.50116,2267
516,0.009099,0.10594756054488935,1014,0.06028,0.0728056174696529,1559,0.004308,0.50272,2258
516,0.009099,0.10594756054488935,973,0.003098,0.23821956795561378,1567,0.006766,0.44869,2293
518,0.011439,0.10004136818048001,976,0.004013,0.22206934473661805,1552,0.002885,0.5952,2265
510,0.004268,0.1250908756684736,967,0.001722,0.2721863629482276,1528,0.00054,0.79821,2225
515,0.008088,0.10898906461665049,984,0.007966,0.1819569959217331,1568,0.007169,0.44727,2290
516,0.009099,0.10594756054488935,983,0.007318,0.186727058016664,1587,0.01874,0.25879,2219
534,0.052241,0.0609139459038858,1015,0.063715,0.0702681444955853,1576,0.010979,0.35135,2288
495,0.000401,0.18243367889979958,967,0.001722,0.2721863629482276,1533,0.000768,0.76307,2270
506,0.002501,0.13905581029067357,948,0.000231,0.3914083937021998,1473,7e-06,0.98127,2235
516,0.009099,0.10594756054488935,947,0.000198,0.3980345242726012,1551,0.002709,0.5966,2258
511,0.004881,0.12175058188744681,974,0.003392,0.2327719264074534,1538,0.001101,0.72452,2195
509,0.00377,0.1284914524482879,998,0.02282,0.12284409201506367,1541,0.001371,0.68676,2253
520,0.014267,0.09436879441500223,1003,0.031643,0.1052394915244936,1574,0.009869,0.35407,2271
514,0.007146,0.11208988336077409,985,0.008669,0.17725848744970762,1547,0.002073,0.64148,2259
519,0.01275,0.09717605160425771,986,0.009392,0.17263202146860682,1603,0.037519,0.14832,2240
527,0.028861,0.07630927785866647,1011,0.051058,0.08081874884681862,1606,0.042451,0.12152,2298
535,0.056514,0.0589208016905911,1002,0.029719,0.10861396516586448,1594,0.02572,0.18643,2251
500,0.000991,0.16181715370253355,969,0.002092,0.2606278450050883,1605,0.040808,0.12226,2281
516,0.009099,0.10594756054488935,1012,0.053995,0.07808020250936908,1537,0.001032,0.72583,2244
527,0.028861,0.07630927785866647,1005,0.03579,0.09870788939133658,1563,0.005377,0.49641,2285
521,0.015881,0.09161922121937276,994,0.017146,0.1382561561189221,1565,0.006049,0.45153,2267
522,0.017592,0.08892693333344363,1016,0.067128,0.06779621344538382,1607,0.044143,0.12065,2279
534,0.052241,0.0609139459038858,995,0.018428,0.13429188775212894,1578,0.012181,0.34839,2295
534,0.052241,0.0609139459038858,1015,0.063715,0.0702681444955853,1573,0.009359,0.39689,2280
533,0.048258,0.06295740354060068,968,0.00189,0.266378594648863,1576,0.010979,0.35135,2284
533,0.048258,0.06295740354060068,1003,0.031643,0.1052394915244936,1597,0.029314,0.18339,2294
531,0.041003,0.06719778406910008,1010,0.048204,0.08362570274381714,1543,0.001585,0.68419,2300
523,0.019568,0.08629150947747893,973,0.003098,0.23821956795561378,1573,0.009359,0.39689,2276
528,0.031587,0.07395111427328879,992,0.014832,0.14640728029505454,1600,0.033204,0.15109,2282
532,0.044502,0.06505180923841214,995,0.018428,0.13429188775212894,1594,0.02572,0.18643,2291
502,0.001373,0.15398866884503148,985,0.008669,0.17725848744970762,1568,0.007169,0.44727,2300
506,0.002501,0.13905581029067357,994,0.017146,0.1382561561189221,1591,0.022435,0.22018,2298
491,0.000191,0.19998290530061782,959,0.000756,0.3205363547882977,1532,0.000712,0.76421,2274
517,0.010187,0.10296509556568055,988,0.010923,0.16359693617424872,1582,0.014835,0.30422,2299
531,0.041003,0.06719778406910008,957,0.000615,0.3330936531441198,1559,0.004308,0.50272,2281
531,0.041003,0.06719778406910008,995,0.018428,0.13429188775212894,1558,0.004082,0.54556,2290
531,0.041003,0.06719778406910008,960,0.000843,0.3143227082258305,1527,0.000498,0.79927,2244
518,0.011439,0.10004136818048001,986,0.009392,0.17263202146860682,1549,0.002376,0.59962,2221
519,0.01275,0.09717605160425771,964,0.001244,0.2899385501920277,1590,0.021501,0.22131,2277
526,0.026259,0.07872188529824783,994,0.017146,0.1382561561189221,1573,0.009359,0.39689,2275
523,0.019568,0.08629150947747893,967,0.001722,0.2721863629482276,1559,0.004308,0.50272,2286
524,0.02167,0.08371250648363103,1016,0.067128,0.06779621344538382,1596,0.028082,0.18432,2298
531,0.041003,0.06719778406910008,1003,0.031643,0.1052394915244936,1575,0.010438,0.35256,2297
535,0.056514,0.0589208016905911,980,0.005703,0.20146093105263113,1613,0.055648,0.09458,2277
518,0.011439,0.10004136818048001,1003,0.031643,0.1052394915244936,1523,0.000381,0.82997,2285
512,0.005586,0.1184704339272214,944,0.00014,0.41804049157208395,1582,0.014835,0.30422,2290
522,0.017592,0.08892693333344363,983,0.007318,0.186727058016664,1553,0.003059,0.59378,2220
520,0.014267,0.09436879441500223,999,0.024403,0.11917618755716608,1570,0.008002,0.40158,2252
535,0.056514,0.0589208016905911,1006,0.038133,0.09554993085534054,1603,0.037519,0.14832,2285
533,0.048258,0.06295740354060068,993,0.015952,0.14229463445134527,1565,0.006049,0.45153,2277
532,0.044502,0.06505180923841214,987,0.010134,0.16807804111208538,1597,0.029314,0.18339,2284
519,0.01275,0.09717605160425771,997,0.02129,0.12658592461451013,1542,0.001472,0.68557,2294
509,0.00377,0.1284914524482879,1005,0.03579,0.09870788939133658,1587,0.01874,0.25879,2289
518,0.011439,0.10004136818048001,992,0.014832,0.14640728029505454,1565,0.006049,0.45153,2222
519,0.01275,0.09717605160425771,971,0.002533,0.2493023934405924,1565,0.006049,0.45153,2277
525,0.02388,0.0811894600154765,997,0.02129,0.12658592461451013,1531,0.000666,0.76548,2268
532,0.044502,0.06505180923841214,1012,0.053995,0.07808020250936908,1613,0.055648,0.09458,2295
517,0.010187,0.10296509556568055,1011,0.051058,0.08081874884681862,1578,0.012181,0.34839,2290
533,0.048258,0.06295740354060068,957,0.000615,0.3330936531441198,1568,0.007169,0.44727,2277
518,0.011439,0.10004136818048001,974,0.003392,0.2327719264074534,1597,0.029314,0.18339,2299
515,0.008088,0.10898906461665049,982,0.00671,0.19156813642141995,1578,0.012181,0.34839,2265
532,0.044502,0.06505180923841214,1003,0.031643,0.1052394915244936,1548,0.002223,0.63986,2280
529,0.034503,0.07164685292425027,965,0.001382,0.28396770626223383,1564,0.005697,0.45301,2281
525,0.02388,0.0811894600154765,1007,0.040545,0.09246325633583473,1594,0.02572,0.18643,2291
531,0.041003,0.06719778406910008,1005,0.03579,0.09870788939133658,1582,0.014835,0.30422,2289
508,0.003275,0.1319524201119132,980,0.005703,0.20146093105263113,1580,0.013493,0.30675,2292
505,0.002143,0.14269829788659802,972,0.002811,0.2437300834521658,1528,0.00054,0.79821,2240
530,0.037632,0.06939593476131409,1005,0.03579,0.09870788939133658,1573,0.009359,0.39689,2271
527,0.028861,0.07630927785866647,1012,0.053995,0.07808020250936908,1603,0.037519,0.14832,2298
527,0.028861,0.07630927785866647,972,0.002811,0.2437300834521658,1555,0.00341,0.55038,2277
524,0.02167,0.08371250648363103,1005,0.03579,0.09870788939133658,1577,0.011537,0.34986,2289
516,0.009099,0.10594756054488935,986,0.009392,0.17263202146860682,1573,0.009359,0.39689,2280
507,0.002863,0.13547385676804075,982,0.00671,0.19156813642141995,1575,0.010438,0.35256,2277
528,0.031587,0.07395111427328879,990,0.012741,0.1548546539760021,1587,0.01874,0.25879,2289
505,0.002143,0.14269829788659802,982,0.00671,0.19156813642141995,1613,0.055648,0.09458,2300
506,0.002501,0.13905581029067357,984,0.007966,0.1819569959217331,1552,0.002885,0.5952,2277
524,0.02167,0.08371250648363103,986,0.009392,0.17263202146860682,1602,0.036068,0.14929,2284
529,0.034503,0.07164685292425027,991,0.013703,0.15059400098504225,1593,0.0246,0.21777,2290
528,0.031587,0.07395111427328879,988,0.010923,0.16359693617424872,1547,0.002073,0.64148,2239
501,0.001176,0.157872837837039,961,0.000944,0.30815454978779394,1569,0.007588,0.40304,2281
522,0.017592,0.08892693333344363,1004,0.033659,0.10193759807570915,1567,0.006766,0.44869,2259
510,0.004268,0.1250908756684736,960,0.000843,0.3143227082258305,1568,0.007169,0.44727,2285
527,0.028861,0.07630927785866647,991,0.013703,0.15059400098504225,1560,0.004523,0.50116,2292
525,0.02388,0.0811894600154765,992,0.014832,0.14640728029505454,1581,0.014124,0.30552,2248
517,0.010187,0.10296509556568055,995,0.018428,0.13429188775212894,1557,0.00386,0.54722,2279
499,0.000833,0.16582144211067898,967,0.001722,0.2721863629482276,1524,0.000406,0.80267,2281
532,0.044502,0.06505180923841214,1002,0.029719,0.10861396516586448,1529,0.000576,0.76786,2276
504,0.001879,0.1464013056895814,960,0.000843,0.3143227082258305,1549,0.002376,0.59962,2201
512,0.005586,0.1184704339272214,1002,0.029719,0.10861396516586448,1609,0.04783,0.09745,2271
526,0.026259,0.07872188529824783,973,0.003098,0.23821956795561378,1569,0.007588,0.40304,2286
504,0.001879,0.1464013056895814,963,0.001144,0.29596095314786397,1535,0.000895,0.72837,2232
524,0.02167,0.08371250648363103,985,0.008669,0.17725848744970762,1563,0.005377,0.49641,2250
529,0.034503,0.07164685292425027,995,0.018428,0.13429188775212894,1570,0.008002,0.40158,2287
524,0.02167,0.08371250648363103,984,0.007966,0.1819569959217331,1589,0.020539,0.22261,2286
521,0.015881,0.09161922121937276,964,0.001244,0.2899385501920277,1524,0.000406,0.80267,2236
519,0.01275,0.09717605160425771,981,0.006171,0.19647964118820407,1606,0.042451,0.12152,2268
517,0.010187,0.10296509556568055,1014,0.06028,0.0728056174696529,1607,0.044143,0.12065,2299
528,0.031587,0.07395111427328879,981,0.006171,0.19647964118820407,1566,0.006415,0.4501,2253
519,0.01275,0.09717605160425771,980,0.005703,0.20146093105263113,1504,8e-05,0.90518,2236
535,0.056514,0.0589208016905911,995,0.018428,0.13429188775212894,1539,0.00118,0.68915,2256
531,0.041003,0.06719778406910008,959,0.000756,0.3205363547882977,1494,3.6e-05,0.93819,2171
532,0.044502,0.06505180923841214,986,0.009392,0.17263202146860682,1579,0.012812,0.30817,2296
527,0.028861,0.07630927785866647,1002,0.029719,0.10861396516586448,1550,0.002533,0.59829,2247
525,0.02388,0.0811894600154765,996,0.019844,0.1304018254689262,1598,0.030566,0.18239,2295
522,0.017592,0.08892693333344363,1003,0.031643,0.1052394915244936,1582,0.014835,0.30422,2264
519,0.01275,0.09717605160425771,977,0.004388,0.21681633205714562,1581,0.014124,0.30552,2262
520,0.014267,0.09436879441500223,971,0.002533,0.2493023934405924,1579,0.012812,0.30817,2276
522,0.017592,0.08892693333344363,985,0.008669,0.17725848744970762,1559,0.004308,0.50272,2241
501,0.001176,0.157872837837039,976,0.004013,0.22206934473661805,1554,0.00322,0.55197,2296
528,0.031587,0.07395111427328879,977,0.004388,0.21681633205714562,1589,0.020539,0.22261,2241
516,0.009099,0.10594756054488935,1007,0.040545,0.09246325633583473,1587,0.01874,0.25879,2281
515,0.008088,0.10898906461665049,1012,0.053995,0.07808020250936908,1617,0.064436,0.07357,2299
534,0.052241,0.0609139459038858,997,0.02129,0.12658592461451013,1598,0.030566,0.18239,2240
535,0.056514,0.0589208016905911,1001,0.027857,0.11206137253379161,1601,0.034595,0.15017,2273
503,0.001616,0.15016478838205044,943,0.000125,0.4247452836207227,1568,0.007169,0.44727,2290
522,0.017592,0.08892693333344363,985,0.008669,0.17725848744970762,1555,0.00341,0.55038,2267
513,0.006334,0.11525026582437176,997,0.02129,0.12658592461451013,1540,0.001266,0.68798,2257
494,0.000337,0.18673405706935078,933,3.4e-05,0.492288536606687,1501,5.8e-05,0.92171,2283
516,0.009099,0.10594756054488935,983,0.007318,0.186727058016664,1545,0.001831,0.64414,2274
506,0.002501,0.13905581029067357,941,0.0001,0.43819746600367177,1546,0.001944,0.64278,2243
516,0.009099,0.10594756054488935,957,0.000615,0.3330936531441198,1550,0.002533,0.59829,2212
515,0.008088,0.10898906461665049,993,0.015952,0.14229463445134527,1537,0.001032,0.72583,2279
530,0.037632,0.06939593476131409,978,0.004839,0.21163004105402708,1554,0.00322,0.55197,2276
516,0.009099,0.10594756054488935,978,0.004839,0.21163004105402708,1601,0.034595,0.15017,2298
493,0.000287,0.19109266493958718,919,2e-06,0.5856728699232866,1486,1.7e-05,0.96029,2218
524,0.02167,0.08371250648363103,984,0.007966,0.1819569959217331,1537,0.001032,0.72583,2289
525,0.02388,0.0811894600154765,997,0.02129,0.12658592461451013,1551,0.002709,0.5966,2208
533,0.048258,0.06295740354060068,992,0.014832,0.14640728029505454,1588,0.019605,0.25758,2290
490,0.000152,0.20451362154857902,927,1.3e-05,0.5327191572409671,1511,0.000146,0.88335,2298
522,0.017592,0.08892693333344363,973,0.003098,0.23821956795561378,1568,0.007169,0.44727,2280
515,0.008088,0.10898906461665049,985,0.008669,0.17725848744970762,1574,0.009869,0.35407,2281
532,0.044502,0.06505180923841214,994,0.017146,0.1382561561189221,1599,0.0319,0.15219,2296
503,0.001616,0.15016478838205044,984,0.007966,0.1819569959217331,1544,0.00172,0.64544,2231
518,0.011439,0.10004136818048001,982,0.00671,0.19156813642141995,1598,0.030566,0.18239,2272
524,0.02167,0.08371250648363103,982,0.00671,0.19156813642141995,1559,0.004308,0.50272,2296
523,0.019568,0.08629150947747893,973,0.003098,0.23821956795561378,1575,0.010438,0.35256,2261
527,0.028861,0.07630927785866647,984,0.007966,0.1819569959217331,1550,0.002533,0.59829,2227
520,0.014267,0.09436879441500223,994,0.017146,0.1382561561189221,1565,0.006049,0.45153,2287
503,0.001616,0.15016478838205044,977,0.004388,0.21681633205714562,1550,0.002533,0.59829,2257
524,0.02167,0.08371250648363103,1005,0.03579,0.09870788939133658,1560,0.004523,0.50116,2287
514,0.007146,0.11208988336077409,999,0.024403,0.11917618755716608,1573,0.009359,0.39689,2300
535,0.056514,0.0589208016905911,967,0.001722,0.2721863629482276,1609,0.04783,0.09745,2271
526,0.026259,0.07872188529824783,1011,0.051058,0.08081874884681862,1571,0.008412,0.40015,2248
520,0.014267,0.09436879441500223,995,0.018428,0.13429188775212894,1525,0.00043,0.80163,2192
506,0.002501,0.13905581029067357,987,0.010134,0.16807804111208538,1582,0.014835,0.30422,2285
504,0.001879,0.1464013056895814,946,0.000178,0.4046831880700783,1577,0.011537,0.34986,2299
522,0.017592,0.08892693333344363,1002,0.029719,0.10861396516586448,1589,0.020539,0.22261,2276
530,0.037632,0.06939593476131409,975,0.00369,0.22738818989218357,1531,0.000666,0.76548,2278
532,0.044502,0.06505180923841214,985,0.008669,0.17725848744970762,1548,0.002223,0.63986,2245
500,0.000991,0.16181715370253355,922,4e-06,0.5659923478255869,1505,8.6e-05,0.90449,2226
535,0.056514,0.0589208016905911,1001,0.027857,0.11206137253379161,1563,0.005377,0.49641,2295
534,0.052241,0.0609139459038858,997,0.02129,0.12658592461451013,1594,0.02572,0.18643,2293
524,0.02167,0.08371250648363103,991,0.013703,0.15059400098504225,1583,0.015542,0.30283,2255
534,0.052241,0.0609139459038858,981,0.006171,0.19647964118820407,1593,0.0246,0.21777,2300
527,0.028861,0.07630927785866647,979,0.005218,0.20651131130799644,1562,0.005052,0.49791,2240
509,0.00377,0.1284914524482879,998,0.02282,0.12284409201506367,1581,0.014124,0.30552,2253
489,0.000122,0.20910073511053187,989,0.011784,0.1591890450684071,1587,0.01874,0.25879,2274
520,0.014267,0.09436879441500223,1012,0.053995,0.07808020250936908,1597,0.029314,0.18339,2279
518,0.011439,0.10004136818048001,986,0.009392,0.17263202146860682,1515,0.000198,0.85989,2257
529,0.034503,0.07164685292425027,992,0.014832,0.14640728029505454,1568,0.007169,0.44727,2280
521,0.015881,0.09161922121937276,972,0.002811,0.2437300834521658,1580,0.013493,0.30675,2277
502,0.001373,0.15398866884503148,969,0.002092,0.2606278450050883,1550,0.002533,0.59829,2275
527,0.028861,0.07630927785866647,959,0.000756,0.3205363547882977,1547,0.002073,0.64148,2229
508,0.003275,0.1319524201119132,964,0.001244,0.2899385501920277,1547,0.002073,0.64148,2254
522,0.017592,0.08892693333344363,983,0.007318,0.186727058016664,1551,0.002709,0.5966,2253
532,0.044502,0.06505180923841214,977,0.004388,0.21681633205714562,1509,0.000124,0.88475,2241
525,0.02388,0.0811894600154765,971,0.002533,0.2493023934405924,1533,0.000768,0.76307,2270
533,0.048258,0.06295740354060068,999,0.024403,0.11917618755716608,1571,0.008412,0.40015,2258
518,0.011439,0.10004136818048001,1007,0.040545,0.09246325633583473,1595,0.026909,0.18542,2286
514,0.007146,0.11208988336077409,1006,0.038133,0.09554993085534054,1587,0.01874,0.25879,2279
528,0.031587,0.07395111427328879,991,0.013703,0.15059400098504225,1549,0.002376,0.59962,2241
523,0.019568,0.08629150947747893,973,0.003098,0.23821956795561378,1588,0.019605,0.25758,2261
517,0.010187,0.10296509556568055,984,0.007966,0.1819569959217331,1606,0.042451,0.12152,2288
494,0.000337,0.18673405706935078,981,0.006171,0.19647964118820407,1522,0.000347,0.8308,2279
532,0.044502,0.06505180923841214,996,0.019844,0.1304018254689262,1555,0.00341,0.55038,2272
511,0.004881,0.12175058188744681,967,0.001722,0.2721863629482276,1547,0.002073,0.64148,2294
506,0.002501,0.13905581029067357,967,0.001722,0.2721863629482276,1596,0.028082,0.18432,2283
516,0.009099,0.10594756054488935,976,0.004013,0.22206934473661805,1556,0.003609,0.54886,2273
510,0.004268,0.1250908756684736,985,0.008669,0.17725848744970762,1591,0.022435,0.22018,2288
533,0.048258,0.06295740354060068,1010,0.048204,0.08362570274381714,1568,0.007169,0.44727,2275
532,0.044502,0.06505180923841214,984,0.007966,0.1819569959217331,1552,0.002885,0.5952,2299
498,0.000707,0.16988549582495266,939,8.1e-05,0.4516934879135729,1480,1e-05,0.96913,2172
519,0.01275,0.09717605160425771,1004,0.033659,0.10193759807570915,1559,0.004308,0.50272,2266
533,0.048258,0.06295740354060068,980,0.005703,0.20146093105263113,1600,0.033204,0.15109,2299
533,0.048258,0.06295740354060068,970,0.002319,0.2549353721501601,1575,0.010438,0.35256,2257
511,0.004881,0.12175058188744681,992,0.014832,0.14640728029505454,1545,0.001831,0.64414,2287
523,0.019568,0.08629150947747893,1016,0.067128,0.06779621344538382,1541,0.001371,0.68676,2218
531,0.041003,0.06719778406910008,987,0.010134,0.16807804111208538,1576,0.010979,0.35135,2294
532,0.044502,0.06505180923841214,978,0.004839,0.21163004105402708,1571,0.008412,0.40015,2268
516,0.009099,0.10594756054488935,988,0.010923,0.16359693617424872,1557,0.00386,0.54722,2264
508,0.003275,0.1319524201119132,975,0.00369,0.22738818989218357,1483,1.3e-05,0.96829,2215
507,0.002863,0.13547385676804075,963,0.001144,0.29596095314786397,1598,0.030566,0.18239,2285
525,0.02388,0.0811894600154765,971,0.002533,0.2493023934405924,1568,0.007169,0.44727,2300
527,0.028861,0.07630927785866647,986,0.009392,0.17263202146860682,1580,0.013493,0.30675,2272
521,0.015881,0.09161922121937276,991,0.013703,0.15059400098504225,1540,0.001266,0.68798,2257
535,0.056514,0.0589208016905911,1001,0.027857,0.11206137253379161,1576,0.010979,0.35135,2258
509,0.00377,0.1284914524482879,988,0.010923,0.16359693617424872,1566,0.006415,0.4501,2293
523,0.019568,0.08629150947747893,995,0.018428,0.13429188775212894,1587,0.01874,0.25879,2294
530,0.037632,0.06939593476131409,1010,0.048204,0.08362570274381714,1586,0.017872,0.25989,2283
515,0.008088,0.10898906461665049,982,0.00671,0.19156813642141995,1527,0.000498,0.79927,2264
508,0.003275,0.1319524201119132,995,0.018428,0.13429188775212894,1573,0.009359,0.39689,2270
506,0.002501,0.13905581029067357,956,0.000556,0.33943400101766535,1612,0.053611,0.09518,2299
518,0.011439,0.10004136818048001,951,0.000321,0.37168404174874053,1527,0.000498,0.79927,2259
533,0.048258,0.06295740354060068,985,0.008669,0.17725848744970762,1526,0.00046,0.80044,2233
509,0.00377,0.1284914524482879,997,0.02129,0.12658592461451013,1563,0.005377,0.49641,2280
513,0.006334,0.11525026582437176,1005,0.03579,0.09870788939133658,1617,0.064436,0.07357,2284
511,0.004881,0.12175058188744681,986,0.009392,0.17263202146860682,1606,0.042451,0.12152,2298
513,0.006334,0.11525026582437176,956,0.000556,0.33943400101766535,1563,0.005377,0.49641,2298
530,0.037632,0.06939593476131409,999,0.024403,0.11917618755716608,1585,0.01703,0.26134,2282
498,0.000707,0.16988549582495266,939,8.1e-05,0.4516934879135729,1514,0.000187,0.86075,2216
525,0.02388,0.0811894600154765,990,0.012741,0.1548546539760021,1553,0.003059,0.59378,2275
507,0.002863,0.13547385676804075,995,0.018428,0.13429188775212894,1589,0.020539,0.22261,2286
531,0.041003,0.06719778406910008,1005,0.03579,0.09870788939133658,1574,0.009869,0.35407,2276
525,0.02388,0.0811894600154765,1016,0.067128,0.06779621344538382,1616,0.062132,0.07412,2293
515,0.008088,0.10898906461665049,980,0.005703,0.20146093105263113,1582,0.014835,0.30422,2294
528,0.031587,0.07395111427328879,1000,0.026039,0.11558202443498841,1561,0.004774,0.49948,2293
530,0.037632,0.06939593476131409,969,0.002092,0.2606278450050883,1590,0.021501,0.22131,2277
522,0.017592,0.08892693333344363,978,0.004839,0.21163004105402708,1534,0.000821,0.72949,2241
519,0.01275,0.09717605160425771,1012,0.053995,0.07808020250936908,1568,0.007169,0.44727,2285
523,0.019568,0.08629150947747893,973,0.003098,0.23821956795561378,1577,0.011537,0.34986,2272
520,0.014267,0.09436879441500223,1007,0.040545,0.09246325633583473,1585,0.01703,0.26134,2267
523,0.019568,0.08629150947747893,1003,0.031643,0.1052394915244936,1569,0.007588,0.40304,2286
525,0.02388,0.0811894600154765,1005,0.03579,0.09870788939133658,1571,0.008412,0.40015,2268
521,0.015881,0.09161922121937276,979,0.005218,0.20651131130799644,1568,0.007169,0.44727,2270
535,0.056514,0.0589208016905911,1012,0.053995,0.07808020250936908,1536,0.000971,0.72714,2288
523,0.019568,0.08629150947747893,980,0.005703,0.20146093105263113,1568,0.007169,0.44727,2285
528,0.031587,0.07395111427328879,999,0.024403,0.11917618755716608,1608,0.045945,0.1199,2280
534,0.052241,0.0609139459038858,999,0.024403,0.11917618755716608,1578,0.012181,0.34839,2275
524,0.02167,0.08371250648363103,1006,0.038133,0.09554993085534054,1551,0.002709,0.5966,2266
534,0.052241,0.0609139459038858,1011,0.051058,0.08081874884681862,1591,0.022435,0.22018,2277
529,0.034503,0.07164685292425027,982,0.00671,0.19156813642141995,1543,0.001585,0.68419,2295
527,0.028861,0.07630927785866647,1012,0.053995,0.07808020250936908,1589,0.020539,0.22261,2280
525,0.02388,0.0811894600154765,986,0.009392,0.17263202146860682,1548,0.002223,0.63986,2290
535,0.056514,0.0589208016905911,987,0.010134,0.16807804111208538,1595,0.026909,0.18542,2272
497,0.000587,0.17400907450419242,979,0.005218,0.20651131130799644,1567,0.006766,0.44869,2249
528,0.031587,0.07395111427328879,1008,0.042959,0.08944736102149425,1601,0.034595,0.15017,2273
518,0.011439,0.10004136818048001,976,0.004013,0.22206934473661805,1551,0.002709,0.5966,2243
500,0.000991,0.16181715370253355,1015,0.063715,0.0702681444955853,1583,0.015542,0.30283,2270
531,0.041003,0.06719778406910008,978,0.004839,0.21163004105402708,1589,0.020539,0.22261,2280
524,0.02167,0.08371250648363103,988,0.010923,0.16359693617424872,1542,0.001472,0.68557,2244
534,0.052241,0.0609139459038858,1006,0.038133,0.09554993085534054,1560,0.004523,0.50116,2257
515,0.008088,0.10898906461665049,998,0.02282,0.12284409201506367,1567,0.006766,0.44869,2299
526,0.026259,0.07872188529824783,1000,0.026039,0.11558202443498841,1597,0.029314,0.18339,2249
527,0.028861,0.07630927785866647,987,0.010134,0.16807804111208538,1579,0.012812,0.30817,2286
529,0.034503,0.07164685292425027,983,0.007318,0.186727058016664,1537,0.001032,0.72583,2269
509,0.00377,0.1284914524482879,989,0.011784,0.1591890450684071,1533,0.000768,0.76307,2205
516,0.009099,0.10594756054488935,1005,0.03579,0.09870788939133658,1546,0.001944,0.64278,2278
509,0.00377,0.1284914524482879,997,0.02129,0.12658592461451013,1568,0.007169,0.44727,2225
